2.403000000000000000e+03,6.656134234037917041e-01,6.669208977990848108e-01,1.307474395293106717e-03
1.495000000000000000e+03,6.656134234037917041e-01,6.667029853998692746e-01,1.089561996077570427e-03
1.644500000000000000e+04,6.656134234037917041e-01,6.636522118108519885e-01,-1.961211592939715587e-03
2.298900000000000000e+04,6.656134234037917041e-01,6.637611680104598122e-01,-1.852255393331891931e-03
2.980000000000000000e+02,6.656134234037917041e-01,6.647417738069295590e-01,-8.716495968621451595e-04
6.027000000000000000e+03,6.656134234037917041e-01,6.652865548049684552e-01,-3.268685988232489237e-04
1.197700000000000000e+04,6.656134234037917041e-01,6.626716060143822418e-01,-2.941817389409462358e-03
2.410600000000000000e+04,6.656134234037917041e-01,6.636522118108519885e-01,-1.961211592939715587e-03
3.984000000000000000e+03,6.656134234037917041e-01,6.659402920026149530e-01,3.268685988232489237e-04
1.874200000000000000e+04,6.656134234037917041e-01,6.653955110045761678e-01,-2.179123992155362899e-04
1.086800000000000000e+04,6.656134234037917041e-01,6.643059490084985974e-01,-1.307474395293106717e-03
2.193000000000000000e+04,6.656134234037917041e-01,6.661582044018304893e-01,5.447809980387852136e-04
1.463500000000000000e+04,6.656134234037917041e-01,6.637611680104598122e-01,-1.852255393331891931e-03
9.070000000000000000e+02,6.656134234037917041e-01,6.637611680104598122e-01,-1.852255393331891931e-03
1.260100000000000000e+04,6.656134234037917041e-01,6.652865548049684552e-01,-3.268685988232489237e-04
1.255200000000000000e+04,6.656134234037917041e-01,6.657223796033994168e-01,1.089561996077126338e-04
2.316100000000000000e+04,6.656134234037917041e-01,6.638701242100675248e-01,-1.743299193724179297e-03
1.317900000000000000e+04,6.656134234037917041e-01,6.640880366092830611e-01,-1.525386794508643007e-03
9.778000000000000000e+03,6.656134234037917041e-01,6.641969928088907738e-01,-1.416430594900930373e-03
2.920000000000000000e+02,6.656134234037917041e-01,6.644149052081063100e-01,-1.198518195685394083e-03
2.037800000000000000e+04,6.656134234037917041e-01,6.661582044018304893e-01,5.447809980387852136e-04
2.558000000000000000e+03,6.656134234037917041e-01,6.638701242100675248e-01,-1.743299193724179297e-03
1.215100000000000000e+04,6.656134234037917041e-01,6.652865548049684552e-01,-3.268685988232489237e-04
2.362600000000000000e+04,6.656134234037917041e-01,6.657223796033994168e-01,1.089561996077126338e-04
2.752600000000000000e+04,6.656134234037917041e-01,6.648507300065373826e-01,-7.626933972543215035e-04
2.006400000000000000e+04,6.656134234037917041e-01,6.650686424057529189e-01,-5.447809980387852136e-04
1.782500000000000000e+04,6.656134234037917041e-01,6.643059490084985974e-01,-1.307474395293106717e-03
1.091800000000000000e+04,6.656134234037917041e-01,6.637611680104598122e-01,-1.852255393331891931e-03
6.961000000000000000e+03,6.656134234037917041e-01,6.636522118108519885e-01,-1.961211592939715587e-03
2.253600000000000000e+04,6.656134234037917041e-01,6.658313358030072404e-01,2.179123992155362899e-04
9.774000000000000000e+03,6.656134234037917041e-01,6.615820440183046713e-01,-4.031379385487032785e-03
3.451000000000000000e+03,6.656134234037917041e-01,6.652865548049684552e-01,-3.268685988232489237e-04
3.017000000000000000e+03,6.656134234037917041e-01,6.644149052081063100e-01,-1.198518195685394083e-03
1.111100000000000000e+04,6.656134234037917041e-01,6.659402920026149530e-01,3.268685988232489237e-04
1.519600000000000000e+04,6.656134234037917041e-01,6.643059490084985974e-01,-1.307474395293106717e-03
1.289500000000000000e+04,6.656134234037917041e-01,6.646328176073218463e-01,-9.806057964698577933e-04
7.432000000000000000e+03,6.656134234037917041e-01,6.619089126171279203e-01,-3.704510786663783861e-03
2.515400000000000000e+04,6.656134234037917041e-01,6.643059490084985974e-01,-1.307474395293106717e-03
3.684000000000000000e+03,6.656134234037917041e-01,6.608193506210503498e-01,-4.794072782741354288e-03
1.550900000000000000e+04,6.656134234037917041e-01,6.655044672041838805e-01,-1.089561996078236561e-04
2.617400000000000000e+04,6.656134234037917041e-01,6.651775986053606315e-01,-4.358247984310725798e-04
1.913100000000000000e+04,6.656134234037917041e-01,6.632163870124210270e-01,-2.397036391370677144e-03
5.830000000000000000e+03,6.656134234037917041e-01,6.637611680104598122e-01,-1.852255393331891931e-03
1.772900000000000000e+04,6.656134234037917041e-01,6.649596862061450953e-01,-6.537371976466088697e-04
2.327400000000000000e+04,6.656134234037917041e-01,6.647417738069295590e-01,-8.716495968621451595e-04
4.790000000000000000e+03,6.656134234037917041e-01,6.665940292002614509e-01,9.806057964697467710e-04
1.621700000000000000e+04,6.656134234037917041e-01,6.636522118108519885e-01,-1.961211592939715587e-03
1.314300000000000000e+04,6.656134234037917041e-01,6.629984746132054907e-01,-2.614948790586213434e-03
1.612400000000000000e+04,6.656134234037917041e-01,6.651775986053606315e-01,-4.358247984310725798e-04
6.740000000000000000e+02,6.656134234037917041e-01,6.648507300065373826e-01,-7.626933972543215035e-04
1.641100000000000000e+04,6.656134234037917041e-01,6.647417738069295590e-01,-8.716495968621451595e-04
1.398800000000000000e+04,6.656134234037917041e-01,6.665940292002614509e-01,9.806057964697467710e-04
1.734600000000000000e+04,6.656134234037917041e-01,6.653955110045761678e-01,-2.179123992155362899e-04
1.084600000000000000e+04,6.656134234037917041e-01,6.634342994116365633e-01,-2.179123992155140854e-03
1.120500000000000000e+04,6.656134234037917041e-01,6.644149052081063100e-01,-1.198518195685394083e-03
1.314000000000000000e+04,6.656134234037917041e-01,6.639790804096753485e-01,-1.634342994116355641e-03
3.853000000000000000e+03,6.656134234037917041e-01,6.650686424057529189e-01,-5.447809980387852136e-04
1.861100000000000000e+04,6.656134234037917041e-01,6.651775986053606315e-01,-4.358247984310725798e-04
1.873900000000000000e+04,6.656134234037917041e-01,6.641969928088907738e-01,-1.416430594900930373e-03
1.687200000000000000e+04,6.656134234037917041e-01,6.624536936151667055e-01,-3.159729788624998648e-03
2.704100000000000000e+04,6.656134234037917041e-01,6.663761168010460256e-01,7.626933972543215035e-04
9.140000000000000000e+02,6.656134234037917041e-01,6.645238614077141337e-01,-1.089561996077570427e-03
4.005000000000000000e+03,6.656134234037917041e-01,6.655044672041838805e-01,-1.089561996078236561e-04
1.834400000000000000e+04,6.656134234037917041e-01,6.633253432120287396e-01,-2.288080191762964510e-03
2.423700000000000000e+04,6.656134234037917041e-01,6.631074308128132033e-01,-2.505992590978500800e-03
1.296600000000000000e+04,6.656134234037917041e-01,6.657223796033994168e-01,1.089561996077126338e-04
8.541000000000000000e+03,6.656134234037917041e-01,6.649596862061450953e-01,-6.537371976466088697e-04
3.285000000000000000e+03,6.656134234037917041e-01,6.638701242100675248e-01,-1.743299193724179297e-03
1.643200000000000000e+04,6.656134234037917041e-01,6.646328176073218463e-01,-9.806057964698577933e-04
9.312000000000000000e+03,6.656134234037917041e-01,6.655044672041838805e-01,-1.089561996078236561e-04
6.585000000000000000e+03,6.656134234037917041e-01,6.647417738069295590e-01,-8.716495968621451595e-04
7.012000000000000000e+03,6.656134234037917041e-01,6.644149052081063100e-01,-1.198518195685394083e-03
5.384000000000000000e+03,6.656134234037917041e-01,6.633253432120287396e-01,-2.288080191762964510e-03
6.939000000000000000e+03,6.656134234037917041e-01,6.632163870124210270e-01,-2.397036391370677144e-03
2.491000000000000000e+03,6.656134234037917041e-01,6.649596862061450953e-01,-6.537371976466088697e-04
1.632800000000000000e+04,6.656134234037917041e-01,6.657223796033994168e-01,1.089561996077126338e-04
2.543300000000000000e+04,6.656134234037917041e-01,6.650686424057529189e-01,-5.447809980387852136e-04
5.889000000000000000e+03,6.656134234037917041e-01,6.616910002179123840e-01,-3.922423185879320151e-03
4.209000000000000000e+03,6.656134234037917041e-01,6.645238614077141337e-01,-1.089561996077570427e-03
4.267000000000000000e+03,6.656134234037917041e-01,6.641969928088907738e-01,-1.416430594900930373e-03
1.740000000000000000e+04,6.656134234037917041e-01,6.659402920026149530e-01,3.268685988232489237e-04
2.575400000000000000e+04,6.656134234037917041e-01,6.639790804096753485e-01,-1.634342994116355641e-03
2.702300000000000000e+04,6.656134234037917041e-01,6.645238614077141337e-01,-1.089561996077570427e-03
1.994200000000000000e+04,6.656134234037917041e-01,6.653955110045761678e-01,-2.179123992155362899e-04
5.322000000000000000e+03,6.656134234037917041e-01,6.651775986053606315e-01,-4.358247984310725798e-04
7.467000000000000000e+03,6.656134234037917041e-01,6.646328176073218463e-01,-9.806057964698577933e-04
2.521400000000000000e+04,6.656134234037917041e-01,6.643059490084985974e-01,-1.307474395293106717e-03
6.978000000000000000e+03,6.656134234037917041e-01,6.632163870124210270e-01,-2.397036391370677144e-03
6.069000000000000000e+03,6.656134234037917041e-01,6.635432556112442759e-01,-2.070167792547428220e-03
2.611300000000000000e+04,6.656134234037917041e-01,6.643059490084985974e-01,-1.307474395293106717e-03
1.475400000000000000e+04,6.656134234037917041e-01,6.640880366092830611e-01,-1.525386794508643007e-03
2.022700000000000000e+04,6.656134234037917041e-01,6.640880366092830611e-01,-1.525386794508643007e-03
8.127000000000000000e+03,6.656134234037917041e-01,6.616910002179123840e-01,-3.922423185879320151e-03
6.583000000000000000e+03,6.656134234037917041e-01,6.637611680104598122e-01,-1.852255393331891931e-03
3.797000000000000000e+03,6.656134234037917041e-01,6.656134234037917041e-01,0.000000000000000000e+00
2.196700000000000000e+04,6.656134234037917041e-01,6.628895184135977781e-01,-2.723904990193926068e-03
1.035600000000000000e+04,6.656134234037917041e-01,6.637611680104598122e-01,-1.852255393331891931e-03
3.105000000000000000e+03,6.656134234037917041e-01,6.641969928088907738e-01,-1.416430594900930373e-03
2.269600000000000000e+04,6.656134234037917041e-01,6.646328176073218463e-01,-9.806057964698577933e-04
1.021500000000000000e+04,6.656134234037917041e-01,6.634342994116365633e-01,-2.179123992155140854e-03
9.801000000000000000e+03,6.656134234037917041e-01,6.634342994116365633e-01,-2.179123992155140854e-03
1.920700000000000000e+04,6.656134234037917041e-01,6.635432556112442759e-01,-2.070167792547428220e-03
2.688000000000000000e+04,6.656134234037917041e-01,6.641969928088907738e-01,-1.416430594900930373e-03
5.323000000000000000e+03,6.656134234037917041e-01,6.637611680104598122e-01,-1.852255393331891931e-03
2.613000000000000000e+04,6.656134234037917041e-01,6.631074308128132033e-01,-2.505992590978500800e-03
1.889600000000000000e+04,6.656134234037917041e-01,6.633253432120287396e-01,-2.288080191762964510e-03
2.667200000000000000e+04,6.656134234037917041e-01,6.633253432120287396e-01,-2.288080191762964510e-03
1.436000000000000000e+03,6.656134234037917041e-01,6.628895184135977781e-01,-2.723904990193926068e-03
1.366500000000000000e+04,6.656134234037917041e-01,6.638701242100675248e-01,-1.743299193724179297e-03
1.151600000000000000e+04,6.656134234037917041e-01,6.649596862061450953e-01,-6.537371976466088697e-04
2.698200000000000000e+04,6.656134234037917041e-01,6.652865548049684552e-01,-3.268685988232489237e-04
1.710900000000000000e+04,6.656134234037917041e-01,6.656134234037917041e-01,0.000000000000000000e+00
3.339000000000000000e+03,6.656134234037917041e-01,6.637611680104598122e-01,-1.852255393331891931e-03
2.484800000000000000e+04,6.656134234037917041e-01,6.629984746132054907e-01,-2.614948790586213434e-03
1.709000000000000000e+04,6.656134234037917041e-01,6.644149052081063100e-01,-1.198518195685394083e-03
1.313600000000000000e+04,6.656134234037917041e-01,6.667029853998692746e-01,1.089561996077570427e-03
4.590000000000000000e+03,6.656134234037917041e-01,6.645238614077141337e-01,-1.089561996077570427e-03
4.658000000000000000e+03,6.656134234037917041e-01,6.644149052081063100e-01,-1.198518195685394083e-03
3.133000000000000000e+03,6.656134234037917041e-01,6.608193506210503498e-01,-4.794072782741354288e-03
4.642000000000000000e+03,6.656134234037917041e-01,6.640880366092830611e-01,-1.525386794508643007e-03
1.191100000000000000e+04,6.656134234037917041e-01,6.640880366092830611e-01,-1.525386794508643007e-03
2.684600000000000000e+04,6.656134234037917041e-01,6.658313358030072404e-01,2.179123992155362899e-04
2.432500000000000000e+04,6.656134234037917041e-01,6.631074308128132033e-01,-2.505992590978500800e-03
8.048000000000000000e+03,6.656134234037917041e-01,6.670298539986925235e-01,1.416430594900819351e-03
2.349900000000000000e+04,6.656134234037917041e-01,6.644149052081063100e-01,-1.198518195685394083e-03
3.645000000000000000e+03,6.656134234037917041e-01,6.645238614077141337e-01,-1.089561996077570427e-03
1.036500000000000000e+04,6.656134234037917041e-01,6.669208977990848108e-01,1.307474395293106717e-03
5.516000000000000000e+03,6.656134234037917041e-01,6.635432556112442759e-01,-2.070167792547428220e-03
2.659700000000000000e+04,6.656134234037917041e-01,6.617999564175202076e-01,-3.813466986271496495e-03
1.821000000000000000e+03,6.656134234037917041e-01,6.648507300065373826e-01,-7.626933972543215035e-04
9.758000000000000000e+03,6.656134234037917041e-01,6.653955110045761678e-01,-2.179123992155362899e-04
1.973700000000000000e+04,6.656134234037917041e-01,6.649596862061450953e-01,-6.537371976466088697e-04
5.201000000000000000e+03,6.656134234037917041e-01,6.625626498147744181e-01,-3.050773589017286014e-03
1.853000000000000000e+04,6.656134234037917041e-01,6.635432556112442759e-01,-2.070167792547428220e-03
1.740800000000000000e+04,6.656134234037917041e-01,6.633253432120287396e-01,-2.288080191762964510e-03
2.682300000000000000e+04,6.656134234037917041e-01,6.659402920026149530e-01,3.268685988232489237e-04
8.233000000000000000e+03,6.656134234037917041e-01,6.638701242100675248e-01,-1.743299193724179297e-03
2.336500000000000000e+04,6.656134234037917041e-01,6.648507300065373826e-01,-7.626933972543215035e-04
2.254500000000000000e+04,6.656134234037917041e-01,6.636522118108519885e-01,-1.961211592939715587e-03
5.800000000000000000e+03,6.656134234037917041e-01,6.623447374155589928e-01,-3.268685988232711281e-03
3.570000000000000000e+03,6.656134234037917041e-01,6.629984746132054907e-01,-2.614948790586213434e-03
1.238000000000000000e+04,6.656134234037917041e-01,6.657223796033994168e-01,1.089561996077126338e-04
1.760300000000000000e+04,6.656134234037917041e-01,6.623447374155589928e-01,-3.268685988232711281e-03
4.816000000000000000e+03,6.656134234037917041e-01,6.651775986053606315e-01,-4.358247984310725798e-04
2.089700000000000000e+04,6.656134234037917041e-01,6.636522118108519885e-01,-1.961211592939715587e-03
2.442900000000000000e+04,6.656134234037917041e-01,6.640880366092830611e-01,-1.525386794508643007e-03
5.442000000000000000e+03,6.656134234037917041e-01,6.658313358030072404e-01,2.179123992155362899e-04
7.255000000000000000e+03,6.656134234037917041e-01,6.649596862061450953e-01,-6.537371976466088697e-04
1.421300000000000000e+04,6.656134234037917041e-01,6.634342994116365633e-01,-2.179123992155140854e-03
2.750900000000000000e+04,6.656134234037917041e-01,6.635432556112442759e-01,-2.070167792547428220e-03
1.300800000000000000e+04,6.656134234037917041e-01,6.649596862061450953e-01,-6.537371976466088697e-04
1.590000000000000000e+03,6.656134234037917041e-01,6.644149052081063100e-01,-1.198518195685394083e-03
3.096000000000000000e+03,6.656134234037917041e-01,6.650686424057529189e-01,-5.447809980387852136e-04
2.364000000000000000e+03,6.656134234037917041e-01,6.634342994116365633e-01,-2.179123992155140854e-03
2.257000000000000000e+03,6.656134234037917041e-01,6.637611680104598122e-01,-1.852255393331891931e-03
2.037400000000000000e+04,6.656134234037917041e-01,6.638701242100675248e-01,-1.743299193724179297e-03
9.799000000000000000e+03,6.656134234037917041e-01,6.637611680104598122e-01,-1.852255393331891931e-03
2.622900000000000000e+04,6.656134234037917041e-01,6.631074308128132033e-01,-2.505992590978500800e-03
2.800000000000000000e+02,6.656134234037917041e-01,6.639790804096753485e-01,-1.634342994116355641e-03
1.221800000000000000e+04,6.656134234037917041e-01,6.646328176073218463e-01,-9.806057964698577933e-04
4.113000000000000000e+03,6.656134234037917041e-01,6.660492482022226657e-01,4.358247984309615575e-04
1.440000000000000000e+04,6.656134234037917041e-01,6.635432556112442759e-01,-2.070167792547428220e-03
6.846000000000000000e+03,6.656134234037917041e-01,6.650686424057529189e-01,-5.447809980387852136e-04
2.190200000000000000e+04,6.656134234037917041e-01,6.632163870124210270e-01,-2.397036391370677144e-03
