Unnamed: 0.1,Unnamed: 0,date,arrival,cargo,time,flight,status,statusCode,destination
3273.0,39.0,2024-01-21,False,True,05:35,"[{'no': 'D0 515', 'airline': 'DHK'}]",Dep 05:58,,DXB
3274.0,40.0,2024-01-21,False,True,05:35,"[{'no': 'ES 722', 'airline': 'DHX'}]",Dep 05:54,,BAH
3275.0,41.0,2024-01-21,False,True,06:00,"[{'no': 'QY 549', 'airline': 'BCS'}]",Dep 06:05,,ALA
3276.0,42.0,2024-01-21,False,True,06:10,"[{'no': 'PO 287', 'airline': 'PAC'}]",Cancelled,,ANC
3277.0,43.0,2024-01-21,False,True,06:25,"[{'no': 'RH 331', 'airline': 'HKC'}]",Dep 15:58,,BKK
3278.0,44.0,2024-01-21,False,True,06:35,"[{'no': '3S 591', 'airline': 'BOX'}]",Dep 06:47,,DEL
3279.0,45.0,2024-01-21,False,True,06:45,"[{'no': 'ET 3729', 'airline': 'ETH'}]",Dep 01:41 (22/01/2024),,HAN
3280.0,46.0,2024-01-21,False,True,06:50,"[{'no': '5X 003', 'airline': 'UPS'}]",Dep 06:50,,DXB
3281.0,47.0,2024-01-21,False,True,06:50,"[{'no': 'CX 2070', 'airline': 'CPA'}]",Dep 06:56,,MIA
3282.0,48.0,2024-01-21,False,True,06:50,"[{'no': 'CX 2080', 'airline': 'CPA'}]",Dep 07:16,,DFW
3283.0,49.0,2024-01-21,False,True,06:55,"[{'no': '3V 847', 'airline': 'TAY'}]",Dep 07:26,,ALA
3284.0,50.0,2024-01-21,False,True,06:55,"[{'no': 'D0 037', 'airline': 'DHK'}]",Dep 07:07,,ALA
3285.0,51.0,2024-01-21,False,True,07:00,"[{'no': 'K4 287', 'airline': 'CKS'}]",Dep 07:21,,LAX
3286.0,52.0,2024-01-21,False,True,07:05,"[{'no': 'K4 785', 'airline': 'CKS'}]",Dep 10:43 (22/01/2024),,ANC
3287.0,53.0,2024-01-21,False,True,07:10,"[{'no': 'K4 253', 'airline': 'CKS'}]",Dep 08:01,,ANC
3288.0,54.0,2024-01-21,False,True,07:10,"[{'no': 'K4 615', 'airline': 'CKS'}]",Dep 07:12,,ANC
3289.0,55.0,2024-01-21,False,True,07:10,"[{'no': 'CK 264', 'airline': 'CKK'}]",Dep 06:55,,PVG
3290.0,56.0,2024-01-21,False,True,07:20,"[{'no': 'QR 8413', 'airline': 'QTR'}]",Dep 11:13,,DOH
3291.0,57.0,2024-01-21,False,True,07:30,"[{'no': 'CV 7856', 'airline': 'CLX'}]",Dep 11:51,,ASB
3292.0,58.0,2024-01-21,False,True,07:40,"[{'no': '3S 582', 'airline': 'BOX'}]",Cancelled,,NRT
3293.0,59.0,2024-01-21,False,True,08:25,"[{'no': '3S 509', 'airline': 'BOX'}]",Dep 08:27,,LEJ
3294.0,60.0,2024-01-21,False,True,08:55,"[{'no': 'EK 9887', 'airline': 'UAE'}]",Dep 14:12,,DWC
3295.0,61.0,2024-01-21,False,True,09:00,"[{'no': 'PO 8198', 'airline': 'PAC'}]",Dep 03:57 (22/01/2024),,ANC
3296.0,62.0,2024-01-21,False,True,09:05,"[{'no': 'QR 8065', 'airline': 'QTR'}]",Dep 09:02,,DOH
3297.0,63.0,2024-01-21,False,True,09:10,"[{'no': 'RH 9457', 'airline': 'HKC'}]",Dep 13:30,,DEL
3298.0,64.0,2024-01-21,False,True,09:20,"[{'no': 'OZ 954', 'airline': 'AAR'}]",Cancelled,,ICN
3299.0,65.0,2024-01-21,False,True,09:30,"[{'no': 'RH 371', 'airline': 'HKC'}]",Dep 10:00,,SIN
3300.0,66.0,2024-01-21,False,True,09:45,"[{'no': 'CX 3249', 'airline': 'CPA'}]",Dep 10:08,,CGK
3301.0,67.0,2024-01-21,False,True,10:05,"[{'no': 'F5 8805', 'airline': 'ATG'}]",Dep 09:55,,DWC
3302.0,68.0,2024-01-21,False,True,10:10,"[{'no': 'AK 8011', 'airline': 'AXM'}]",Dep 15:58,,KUL
3303.0,69.0,2024-01-21,False,True,10:30,"[{'no': 'K4 703', 'airline': 'CKS'}]",Dep 10:55,,ICN
3304.0,70.0,2024-01-21,False,True,10:30,"[{'no': '5C 852', 'airline': 'ICL'}]",Dep 13:51,,TLV
3305.0,71.0,2024-01-21,False,True,10:50,"[{'no': 'CX 079', 'airline': 'CPA'}]",Dep 11:00,,SIN
3306.0,72.0,2024-01-21,False,True,10:50,"[{'no': 'SV 987', 'airline': 'SVA'}]",Dep 11:29,,RUH
3307.0,73.0,2024-01-21,False,True,11:10,"[{'no': '3S 521', 'airline': 'BOX'}]",Dep 10:58,,LEJ
3308.0,74.0,2024-01-21,False,True,11:45,"[{'no': 'CI 5826', 'airline': 'CAL'}]",Dep 12:36,,TPE
3309.0,75.0,2024-01-21,False,True,12:00,"[{'no': 'K4 625', 'airline': 'CKS'}]",Cancelled,,ANC
3310.0,76.0,2024-01-21,False,True,12:00,"[{'no': 'EK 9239', 'airline': 'UAE'}]",Dep 11:46,,DWC
3311.0,77.0,2024-01-21,False,True,12:05,"[{'no': 'FX 018', 'airline': 'FDX'}]",Dep 12:09,,SIN
3312.0,78.0,2024-01-21,False,True,13:15,"[{'no': 'CX 3194', 'airline': 'CPA'}]",Dep 13:14,,ANC
3313.0,79.0,2024-01-21,False,True,13:30,"[{'no': 'RH 9485', 'airline': 'HKC'}]",Dep 21:46,,ALA
3314.0,80.0,2024-01-21,False,True,13:45,"[{'no': '5Y 8523', 'airline': 'GTI'}]",Dep 16:55,,ANC
3315.0,81.0,2024-01-21,False,True,14:30,"[{'no': 'CV 5327', 'airline': 'CLX'}]",Dep 17:54,,ANC
3316.0,82.0,2024-01-21,False,True,14:55,"[{'no': 'CV 5797', 'airline': 'CLX'}]",Dep 22:10,,ANC
3317.0,83.0,2024-01-21,False,True,15:00,"[{'no': '5Y 8373', 'airline': 'GTI'}]",Dep 18:14,,ANC
3318.0,84.0,2024-01-21,False,True,15:00,"[{'no': '5Y 8378', 'airline': 'GTI'}]",Cancelled,,ANC
3319.0,85.0,2024-01-21,False,True,15:55,"[{'no': 'N8 510', 'airline': 'NCR'}]",Cancelled,,ICN
3320.0,86.0,2024-01-21,False,True,16:05,"[{'no': 'KZ 206', 'airline': 'NCA'}]",Dep 16:28,,NRT
3321.0,87.0,2024-01-21,False,True,16:30,"[{'no': 'NH 8514', 'airline': 'ANA'}]",Dep 16:25,,NRT
3322.0,88.0,2024-01-21,False,True,17:00,"[{'no': 'EY 9858', 'airline': 'ETD'}]",Dep 17:06,,AUH
3323.0,89.0,2024-01-21,False,True,17:05,"[{'no': 'F5 2214', 'airline': 'ATG'}]",Dep 19:06,,DEL
3324.0,90.0,2024-01-21,False,True,17:10,"[{'no': 'MH 6117', 'airline': 'MAS'}]",Dep 14:17 (22/01/2024),,KUL
3325.0,91.0,2024-01-21,False,True,17:15,"[{'no': '5Y 654', 'airline': 'GTI'}]",Dep 20:07 (22/01/2024),,ICN
3326.0,92.0,2024-01-21,False,True,17:15,"[{'no': 'KE 8314', 'airline': 'KAL'}]",Dep 17:49 (22/01/2024),,ICN
3327.0,93.0,2024-01-21,False,True,18:20,"[{'no': 'C8 9267', 'airline': 'ICV'}]",Dep 06:47 (22/01/2024),,GYD
3328.0,94.0,2024-01-21,False,True,18:20,"[{'no': 'CX 3065', 'airline': 'CPA'}]",Dep 18:16,,MAA
3329.0,95.0,2024-01-21,False,True,18:35,"[{'no': 'CV 5807', 'airline': 'CLX'}]",Dep 09:26 (22/01/2024),,ANC
3330.0,96.0,2024-01-21,False,True,18:40,"[{'no': 'OZ 968', 'airline': 'AAR'}]",Dep 18:41,,ICN
3331.0,97.0,2024-01-21,False,True,18:45,"[{'no': '5X 1935', 'airline': 'UPS'}]",Dep 18:55,,ANC
3332.0,98.0,2024-01-21,False,True,19:00,"[{'no': 'N8 518', 'airline': 'NCR'}]",Dep 10:09,,MCT
3333.0,99.0,2024-01-21,False,True,19:30,"[{'no': 'MB 626', 'airline': 'MNB'}]",Dep 19:06,,CRZ
3334.0,100.0,2024-01-21,False,True,20:00,"[{'no': '5Y 8642', 'airline': 'GTI'}]",Cancelled,,ANC
3335.0,101.0,2024-01-21,False,True,20:05,"[{'no': 'HC 311', 'airline': 'HGO'}]",Cancelled,,MCT
3336.0,102.0,2024-01-21,False,True,20:15,"[{'no': 'QF 7526', 'airline': 'QFA'}]",Dep 20:46 (22/01/2024),,SYD
3337.0,103.0,2024-01-21,False,True,20:15,"[{'no': 'RH 317', 'airline': 'HKC'}]",Cancelled,,HAN
3338.0,104.0,2024-01-21,False,True,20:45,"[{'no': '5Y 8902', 'airline': 'GTI'}]",Dep 20:52,,ANC
3339.0,105.0,2024-01-21,False,True,21:00,"[{'no': 'CI 5838', 'airline': 'CAL'}]",Dep 20:25,,TPE
3340.0,106.0,2024-01-21,False,True,21:35,"[{'no': '3S 631', 'airline': 'BOX'}]",Dep 21:33,,DWC
3341.0,107.0,2024-01-21,False,True,22:00,"[{'no': 'BR 6090', 'airline': 'EVA'}]",Dep 21:48,,TPE
3342.0,108.0,2024-01-21,False,True,22:10,"[{'no': 'RH 4568', 'airline': 'HKC'}]",Dep 05:28 (22/01/2024),,TPE
3343.0,109.0,2024-01-21,False,True,22:15,"[{'no': 'CX 3290', 'airline': 'CPA'}]",Dep 22:04,,DFW
3344.0,110.0,2024-01-21,False,True,22:30,"[{'no': 'QR 8439', 'airline': 'QTR'}]",Dep 22:21,,DOH
3345.0,111.0,2024-01-21,False,True,23:00,"[{'no': 'AK 8561', 'airline': 'AXM'}]",Cancelled,,KUL
3346.0,112.0,2024-01-21,False,True,23:05,"[{'no': 'TH 6821', 'airline': 'RMY'}]",Cancelled,,KUL
3347.0,113.0,2024-01-21,False,True,23:15,"[{'no': 'RH 568', 'airline': 'HKC'}]",Cancelled,,TPE
3348.0,114.0,2024-01-21,False,True,23:50,"[{'no': 'CX 037', 'airline': 'CPA'}]",Dep 01:18 (22/01/2024),,DEL
3349.0,115.0,2024-01-21,False,True,23:50,"[{'no': 'CX 2023', 'airline': 'CPA'}]",Dep 00:12 (22/01/2024),,SYD
3350.0,0.0,2024-01-22,False,True,01:00,"[{'no': 'FX 9731', 'airline': 'FDX'}]",Dep 03:40,,ANC
3351.0,1.0,2024-01-22,False,True,01:10,"[{'no': 'CV 7957', 'airline': 'CLX'}]",Dep 23:44,,ASB
3352.0,2.0,2024-01-22,False,True,01:35,"[{'no': '7L 621', 'airline': 'AZG'}]",Cancelled,,GYD
3353.0,3.0,2024-01-22,False,True,01:35,"[{'no': '7L 692', 'airline': 'AZG'}]",Dep 08:43,,GYD
3354.0,4.0,2024-01-22,False,True,02:10,"[{'no': 'EY 948', 'airline': 'ETD'}]",Dep 01:55,,AUH
3355.0,5.0,2024-01-22,False,True,02:20,"[{'no': '5X 169', 'airline': 'UPS'}]",Dep 02:07,,SIN
3356.0,6.0,2024-01-22,False,True,02:45,"[{'no': 'KZ 202', 'airline': 'NCA'}]",Dep 02:51,,NRT
3357.0,7.0,2024-01-22,False,True,03:00,"[{'no': 'RH 570', 'airline': 'HKC'}]",Cancelled,,TPE
3358.0,8.0,2024-01-22,False,True,03:20,"[{'no': 'KE 314', 'airline': 'KAL'}]",Dep 03:16,,ICN
3359.0,9.0,2024-01-22,False,True,03:25,"[{'no': 'BR 6530', 'airline': 'EVA'}]",Dep 02:42,,TPE
3360.0,10.0,2024-01-22,False,True,03:45,"[{'no': 'SV 983', 'airline': 'SVA'}]",Dep 17:52,,RUH
3361.0,11.0,2024-01-22,False,True,04:30,"[{'no': 'MB 1939', 'airline': 'MNB'}]",Dep 04:23,,CRZ
3362.0,12.0,2024-01-22,False,True,05:00,"[{'no': 'CX 096', 'airline': 'CPA'}]",Dep 04:48,,ANC
3363.0,13.0,2024-01-22,False,True,05:00,"[{'no': 'AK 9579', 'airline': 'AXM'}]",Dep 04:30,,KUL
3364.0,14.0,2024-01-22,False,True,05:40,"[{'no': 'EK 9285', 'airline': 'UAE'}]",Dep 05:21,,DWC
3365.0,15.0,2024-01-22,False,True,07:00,"[{'no': 'CC 4300', 'airline': 'ABD'}]",Dep 13:21,,DWC
3366.0,16.0,2024-01-22,False,True,07:00,"[{'no': '7L 572', 'airline': 'AZG'}]",Dep 07:41 (23/01/2024),,GYD
3367.0,17.0,2024-01-22,False,True,07:05,"[{'no': '5Y 8171', 'airline': 'GTI'}]",Cancelled,,ANC
3368.0,18.0,2024-01-22,False,True,07:05,"[{'no': '5Y 8351', 'airline': 'GTI'}]",Dep 07:37,,ANC
3369.0,19.0,2024-01-22,False,True,07:05,"[{'no': 'CI 5828', 'airline': 'CAL'}]",Dep 07:49,,TPE
3370.0,20.0,2024-01-22,False,True,07:10,"[{'no': '5Y 8765', 'airline': 'GTI'}]",Dep 07:18,,ANC
3371.0,21.0,2024-01-22,False,True,07:50,"[{'no': 'EK 9789', 'airline': 'UAE'}]",Dep 09:49,,DWC
3372.0,22.0,2024-01-22,False,True,07:55,"[{'no': 'CX 098', 'airline': 'CPA'}]",Dep 09:03,,JFK
3373.0,23.0,2024-01-22,False,True,08:10,"[{'no': 'PO 786', 'airline': 'PAC'}]",Dep 12:18,,ANC
3374.0,24.0,2024-01-22,False,True,08:25,"[{'no': '3S 582', 'airline': 'BOX'}]",Dep 08:22,,NRT
3375.0,25.0,2024-01-22,False,True,08:30,"[{'no': 'SQ 7974', 'airline': 'SIA'}]",Dep 08:26,,ANC
3376.0,26.0,2024-01-22,False,True,09:00,"[{'no': 'K4 617', 'airline': 'CKS'}]",Dep 17:06,,ANC
3377.0,27.0,2024-01-22,False,True,09:10,"[{'no': 'CX 2084', 'airline': 'CPA'}]",Dep 09:16,,LAX
3378.0,28.0,2024-01-22,False,True,09:30,"[{'no': 'RH 9375', 'airline': 'HKC'}]",Dep 17:19,,MAA
3379.0,29.0,2024-01-22,False,True,09:35,"[{'no': 'D0 039', 'airline': 'DHK'}]",Cancelled,,ALA
3380.0,30.0,2024-01-22,False,True,09:50,"[{'no': 'CX 3061', 'airline': 'CPA'}]",Dep 11:44,,DEL
3381.0,31.0,2024-01-22,False,True,10:05,"[{'no': 'CV 9931', 'airline': 'CLX'}]",Dep 14:12,,GYD
3382.0,32.0,2024-01-22,False,True,10:40,"[{'no': 'CX 2041', 'airline': 'CPA'}]",Dep 10:55,,MAA
3383.0,33.0,2024-01-22,False,True,10:55,"[{'no': 'EK 9885', 'airline': 'UAE'}]",Dep 07:03 (23/01/2024),,DXB
3384.0,34.0,2024-01-22,False,True,11:00,"[{'no': 'TE 702', 'airline': 'IGA'}]",Dep 11:29,,ALA
3385.0,35.0,2024-01-22,False,True,11:30,"[{'no': 'RH 6651', 'airline': 'HKC'}]",Dep 11:34,,DAC
3386.0,36.0,2024-01-22,False,True,11:45,"[{'no': 'CV 5161', 'airline': 'CLX'}]",Dep 18:04,,ANC
3387.0,37.0,2024-01-22,False,True,11:50,"[{'no': '5Y 8230', 'airline': 'GTI'}]",Dep 11:59,,ANC
3388.0,38.0,2024-01-22,False,True,12:25,"[{'no': 'AK 8011', 'airline': 'AXM'}]",Cancelled,,KUL
3389.0,39.0,2024-01-22,False,True,12:25,"[{'no': 'QR 8407', 'airline': 'QTR'}]",Dep 12:10,,DOH
3390.0,40.0,2024-01-22,False,True,12:35,"[{'no': 'RH 356', 'airline': 'HKC'}]",Dep 13:44,,DWC
3391.0,41.0,2024-01-22,False,True,13:45,"[{'no': 'SV 971', 'airline': 'SVA'}]",Dep 21:06,,RUH
3392.0,42.0,2024-01-22,False,True,13:45,"[{'no': 'EK 9837', 'airline': 'UAE'}]",Dep 14:01,,DWC
3393.0,43.0,2024-01-22,False,True,14:00,"[{'no': 'KE 9314', 'airline': 'KAL'}]",Dep 14:25,,ICN
3394.0,44.0,2024-01-22,False,True,14:00,"[{'no': 'EK 9887', 'airline': 'UAE'}]",Cancelled,,DWC
3395.0,45.0,2024-01-22,False,True,14:15,"[{'no': 'KZ 5206', 'airline': 'NCA'}]",Dep 14:13,,NRT
3396.0,46.0,2024-01-22,False,True,14:45,"[{'no': '2C 611', 'airline': 'CMA'}]",Dep 14:33,,CDG
3397.0,47.0,2024-01-22,False,True,15:00,"[{'no': '3S 521', 'airline': 'BOX'}]",Dep 15:07,,LEJ
3398.0,48.0,2024-01-22,False,True,15:10,"[{'no': 'TK 6391', 'airline': 'THY'}]",Dep 19:09,,NQZ
3399.0,49.0,2024-01-22,False,True,16:05,"[{'no': 'CX 045', 'airline': 'CPA'}]",Dep 16:30,,BOM
3400.0,50.0,2024-01-22,False,True,16:35,"[{'no': 'FX 014', 'airline': 'FDX'}]",Dep 16:30,,TPE
3401.0,51.0,2024-01-22,False,True,16:45,"[{'no': 'KE 312', 'airline': 'KAL'}]",Dep 16:47,,ICN
3402.0,52.0,2024-01-22,False,True,16:55,"[{'no': '5Y 4738', 'airline': 'GTI'}]",Dep 17:02,,ANC
3403.0,53.0,2024-01-22,False,True,16:55,"[{'no': 'OZ 968', 'airline': 'AAR'}]",Cancelled,,ICN
3404.0,54.0,2024-01-22,False,True,17:00,"[{'no': '3S 519', 'airline': 'BOX'}]",Dep 17:12,,LEJ
3405.0,55.0,2024-01-22,False,True,17:30,"[{'no': 'ET 3685', 'airline': 'ETH'}]",Dep 16:00,,ADD
3406.0,56.0,2024-01-22,False,True,17:30,"[{'no': '5X 061', 'airline': 'UPS'}]",Dep 18:36,,TPE
3407.0,57.0,2024-01-22,False,True,17:40,"[{'no': 'CV 5931', 'airline': 'CLX'}]",Dep 23:01,,ANC
3408.0,58.0,2024-01-22,False,True,18:00,"[{'no': '8V 502', 'airline': 'ACP'}]",Dep 03:11 (23/01/2024),,DEL
3409.0,59.0,2024-01-22,False,True,18:30,"[{'no': 'D0 001', 'airline': 'DHK'}]",Dep 18:22,,NGO
3410.0,60.0,2024-01-22,False,True,19:15,"[{'no': 'QR 8415', 'airline': 'QTR'}]",Dep 19:02,,DOH
3411.0,61.0,2024-01-22,False,True,19:30,"[{'no': '7L 148', 'airline': 'AZG'}]",Cancelled,,GYD
3412.0,62.0,2024-01-22,False,True,19:30,"[{'no': '8V 502', 'airline': 'ACP'}]",Cancelled,,DEL
3413.0,63.0,2024-01-22,False,True,20:00,"[{'no': 'HC 311', 'airline': 'HGO'}]",Dep 20:22,,MCT
3414.0,64.0,2024-01-22,False,True,20:00,"[{'no': 'X6 252', 'airline': 'CHZ'}]",Dep 23:42 (24/01/2024),,DWC
3415.0,65.0,2024-01-22,False,True,20:10,"[{'no': 'LH 8473', 'airline': 'GEC'}]",Dep 20:05,,DWC
3416.0,66.0,2024-01-22,False,True,20:15,"[{'no': 'EK 9841', 'airline': 'UAE'}]",Dep 20:54,,DWC
3417.0,67.0,2024-01-22,False,True,20:20,"[{'no': '5X 063', 'airline': 'UPS'}]",Dep 20:14,,ANC
3418.0,68.0,2024-01-22,False,True,20:45,"[{'no': '5X 1939', 'airline': 'UPS'}]",Dep 20:45,,ANC
3419.0,69.0,2024-01-22,False,True,20:55,"[{'no': 'CX 3250', 'airline': 'CPA'}]",Dep 21:59,,CGO
3420.0,70.0,2024-01-22,False,True,21:00,"[{'no': '5Y 8692', 'airline': 'GTI'}]",Dep 23:33,,ANC
3421.0,71.0,2024-01-22,False,True,21:15,"[{'no': 'GG 9520', 'airline': 'KYE'}]",Cancelled,,ANC
3422.0,72.0,2024-01-22,False,True,21:20,"[{'no': 'ET 3717', 'airline': 'ETH'}]",Dep 02:35 (23/01/2024),,LGG
3423.0,73.0,2024-01-22,False,True,21:45,"[{'no': '3S 520', 'airline': 'BOX'}]",Dep 21:44,,CVG
3424.0,74.0,2024-01-22,False,True,22:00,"[{'no': 'CV 7331', 'airline': 'CLX'}]",Dep 02:27 (23/01/2024),,ASB
3425.0,75.0,2024-01-22,False,True,22:00,"[{'no': '7L 625', 'airline': 'AZG'}]",Dep 09:13 (23/01/2024),,GYD
3426.0,76.0,2024-01-22,False,True,22:05,"[{'no': 'GH 1182', 'airline': 'IGT'}]",Cancelled,,NMA
3427.0,77.0,2024-01-22,False,True,22:10,"[{'no': 'CX 3262', 'airline': 'CPA'}]",Dep 03:20 (23/01/2024),,CKG
3428.0,78.0,2024-01-22,False,True,22:15,"[{'no': 'FX 5986', 'airline': 'FDX'}]",Dep 22:06,,MEM
3429.0,79.0,2024-01-22,False,True,22:20,"[{'no': 'FX 5391', 'airline': 'FDX'}]",Dep 22:22,,KIX
3430.0,80.0,2024-01-22,False,True,23:00,"[{'no': 'RH 353', 'airline': 'HKC'}]",Cancelled,,MNL
3431.0,81.0,2024-01-22,False,True,23:05,"[{'no': 'TH 6821', 'airline': 'RMY'}]",Cancelled,,KUL
3432.0,82.0,2024-01-22,False,True,23:05,"[{'no': '3G 801', 'airline': 'WCM'}]",Dep 23:26,,KUL
3433.0,83.0,2024-01-22,False,True,23:15,"[{'no': 'RH 4568', 'airline': 'HKC'}]",Dep 08:03 (23/01/2024),,TPE
3434.0,84.0,2024-01-22,False,True,23:20,"[{'no': 'O3 7455', 'airline': 'CSS'}]",Cancelled,,EHU
3435.0,85.0,2024-01-22,False,True,23:35,"[{'no': 'RH 351', 'airline': 'HKC'}]",Dep 00:22 (23/01/2024),,MNL
3436.0,0.0,2024-01-23,False,True,00:05,"[{'no': 'RH 358', 'airline': 'HKC'}]",Dep 00:28,,ALA
3437.0,1.0,2024-01-23,False,True,00:40,"[{'no': 'CX 2023', 'airline': 'CPA'}]",Dep 00:41,,SYD
3438.0,2.0,2024-01-23,False,True,01:00,"[{'no': 'FX 9742', 'airline': 'FDX'}]",Dep 00:49,,ANC
3439.0,3.0,2024-01-23,False,True,01:15,"[{'no': 'CX 006', 'airline': 'CPA'}]",Dep 01:40,,NRT
3440.0,4.0,2024-01-23,False,True,01:15,"[{'no': 'ET 3707', 'airline': 'ETH'}]",Dep 04:29,,BUD
3441.0,5.0,2024-01-23,False,True,02:00,"[{'no': 'RH 829', 'airline': 'HKC'}]",Dep 14:56,,PVG
3442.0,6.0,2024-01-23,False,True,02:40,"[{'no': 'NH 8512', 'airline': 'ANA'}]",Dep 02:41,,NRT
3443.0,7.0,2024-01-23,False,True,02:45,"[{'no': 'KZ 202', 'airline': 'NCA'}]",Dep 03:08,,NRT
3444.0,8.0,2024-01-23,False,True,02:55,"[{'no': 'RH 962', 'airline': 'HKC'}]",Dep 03:07,,KIX
3445.0,9.0,2024-01-23,False,True,03:00,"[{'no': 'CI 5836', 'airline': 'CAL'}]",Dep 05:44,,TPE
3446.0,10.0,2024-01-23,False,True,03:20,"[{'no': 'LD 327', 'airline': 'AHK'}]",Dep 03:29,,SIN
3447.0,11.0,2024-01-23,False,True,03:20,"[{'no': 'LD 768', 'airline': 'AHK'}]",Dep 03:28,,PEK
3448.0,12.0,2024-01-23,False,True,03:20,"[{'no': 'QR 8025', 'airline': 'QTR'}]",Dep 03:41,,DOH
3449.0,13.0,2024-01-23,False,True,03:20,"[{'no': 'KE 314', 'airline': 'KAL'}]",Dep 05:13,,ICN
3450.0,14.0,2024-01-23,False,True,03:25,"[{'no': 'LD 128', 'airline': 'AHK'}]",Dep 03:53,,ICN
3451.0,15.0,2024-01-23,False,True,03:30,"[{'no': 'LD 204', 'airline': 'AHK'}]",Dep 03:37,,KIX
3452.0,16.0,2024-01-23,False,True,03:30,"[{'no': '8K 526', 'airline': 'KMI'}]",Dep 03:49,,BKK
3453.0,17.0,2024-01-23,False,True,03:40,"[{'no': 'LD 457', 'airline': 'AHK'}]",Dep 04:30,,MNL
3454.0,18.0,2024-01-23,False,True,03:40,"[{'no': 'LD 831', 'airline': 'AHK'}]",Dep 04:09,,BKK
3455.0,19.0,2024-01-23,False,True,03:45,"[{'no': 'LD 208', 'airline': 'AHK'}]",Dep 04:10,,NRT
3456.0,20.0,2024-01-23,False,True,03:45,"[{'no': 'LD 216', 'airline': 'AHK'}]",Dep 03:48,,NGO
3457.0,21.0,2024-01-23,False,True,03:45,"[{'no': 'LD 561', 'airline': 'AHK'}]",Dep 04:01,,SGN
3458.0,22.0,2024-01-23,False,True,03:45,"[{'no': 'TH 3508', 'airline': 'RMY'}]",Dep 04:05,,SZB
3459.0,23.0,2024-01-23,False,True,03:50,"[{'no': 'LD 782', 'airline': 'AHK'}]",Dep 04:09,,PVG
3460.0,24.0,2024-01-23,False,True,03:50,"[{'no': 'BR 6522', 'airline': 'EVA'}]",Dep 05:01,,TPE
3461.0,25.0,2024-01-23,False,True,04:00,"[{'no': 'PO 916', 'airline': 'PAC'}]",Dep 04:56,,LAX
3462.0,26.0,2024-01-23,False,True,04:00,"[{'no': 'LD 391', 'airline': 'AHK'}]",Dep 04:13,,PEN
3463.0,27.0,2024-01-23,False,True,04:10,"[{'no': 'QR 8059', 'airline': 'QTR'}]",Dep 04:10,,DOH
3464.0,28.0,2024-01-23,False,True,04:20,"[{'no': 'LD 680', 'airline': 'AHK'}]",Dep 05:14,,TPE
3465.0,29.0,2024-01-23,False,True,04:20,"[{'no': '3S 539', 'airline': 'BOX'}]",Dep 04:57,,SIN
3466.0,30.0,2024-01-23,False,True,04:25,"[{'no': 'ES 738', 'airline': 'DHX'}]",Dep 04:44,,BLR
3467.0,31.0,2024-01-23,False,True,04:55,"[{'no': 'D0 077', 'airline': 'DHK'}]",Cancelled,,ALA
3468.0,32.0,2024-01-23,False,True,05:00,"[{'no': 'CX 086', 'airline': 'CPA'}]",Dep 11:04,,ANC
3469.0,33.0,2024-01-23,False,True,05:00,"[{'no': 'AK 9579', 'airline': 'AXM'}]",Cancelled,,KUL
3470.0,34.0,2024-01-23,False,True,05:35,"[{'no': 'LD 720', 'airline': 'AHK'}]",Dep 05:36,,CTU
3471.0,35.0,2024-01-23,False,True,05:35,"[{'no': 'D0 513', 'airline': 'DHK'}]",Dep 05:43,,DXB
3472.0,36.0,2024-01-23,False,True,05:35,"[{'no': 'ES 724', 'airline': 'DHX'}]",Dep 06:01,,BAH
3473.0,37.0,2024-01-23,False,True,06:00,"[{'no': 'QY 547', 'airline': 'BCS'}]",Dep 07:12,,ALA
3474.0,38.0,2024-01-23,False,True,06:20,"[{'no': '8V 502', 'airline': 'ACP'}]",Cancelled,,DEL
3475.0,39.0,2024-01-23,False,True,06:25,"[{'no': 'RH 331', 'airline': 'HKC'}]",Dep 13:48,,BKK
3476.0,40.0,2024-01-23,False,True,06:30,"[{'no': '3S 517', 'airline': 'BOX'}]",Dep 06:36,,LEJ
3477.0,41.0,2024-01-23,False,True,06:30,"[{'no': 'EK 9821', 'airline': 'UAE'}]",Dep 06:38,,DWC
3478.0,42.0,2024-01-23,False,True,06:45,"[{'no': '3S 593', 'airline': 'BOX'}]",Dep 09:21,,DEL
3479.0,43.0,2024-01-23,False,True,06:50,"[{'no': 'CX 3258', 'airline': 'CPA'}]",Dep 07:08,,PVG
3480.0,44.0,2024-01-23,False,True,07:00,"[{'no': 'F5 2217', 'airline': 'ATG'}]",Dep 08:34,,DWC
3481.0,45.0,2024-01-23,False,True,07:00,"[{'no': 'K4 251', 'airline': 'CKS'}]",Dep 07:14,,ANC
3482.0,46.0,2024-01-23,False,True,07:00,"[{'no': 'K4 519', 'airline': 'CKS'}]",Dep 10:02,,ICN
3483.0,47.0,2024-01-23,False,True,07:00,"[{'no': 'N8 520', 'airline': 'NCR'}]",Dep 21:55,,MCT
3484.0,48.0,2024-01-23,False,True,07:00,"[{'no': 'N8 539', 'airline': 'NCR'}]",Dep 07:23,,ANC
3485.0,49.0,2024-01-23,False,True,07:05,"[{'no': 'K4 251X', 'airline': 'CKS'}]",Cancelled,,ANC
3486.0,50.0,2024-01-23,False,True,07:05,"[{'no': 'FX 5217', 'airline': 'FDX'}]",Dep 06:50,,LGG
