2.240900000000000000e+04,6.058195292066259618e-01,6.046207497820400567e-01,-1.198779424585905140e-03
1.835900000000000000e+04,6.058195292066259618e-01,6.004795117698343843e-01,-5.340017436791577587e-03
1.643700000000000000e+04,6.058195292066259618e-01,6.029860505666957415e-01,-2.833478639930220311e-03
1.671400000000000000e+04,6.058195292066259618e-01,6.005884917175239313e-01,-5.231037489102030591e-03
2.352300000000000000e+04,6.058195292066259618e-01,6.018962510897994944e-01,-3.923278116826467432e-03
4.929000000000000000e+03,6.058195292066259618e-01,6.024411508282475625e-01,-3.378378378378399383e-03
2.155000000000000000e+03,6.058195292066259618e-01,6.005884917175239313e-01,-5.231037489102030591e-03
2.675000000000000000e+04,6.058195292066259618e-01,6.018962510897994944e-01,-3.923278116826467432e-03
8.843000000000000000e+03,6.058195292066259618e-01,6.009154315605929053e-01,-4.904097646033056535e-03
1.472000000000000000e+04,6.058195292066259618e-01,6.026591107236268785e-01,-3.160418482999083345e-03
7.955000000000000000e+03,6.058195292066259618e-01,6.026591107236268785e-01,-3.160418482999083345e-03
2.713000000000000000e+03,6.058195292066259618e-01,6.042938099389711937e-01,-1.525719267654768174e-03
1.494400000000000000e+04,6.058195292066259618e-01,5.998256320836965472e-01,-5.993897122929414678e-03
7.633000000000000000e+03,6.058195292066259618e-01,6.015693112467306314e-01,-4.250217959895330466e-03
1.594100000000000000e+04,6.058195292066259618e-01,6.024411508282475625e-01,-3.378378378378399383e-03
2.566500000000000000e+04,6.058195292066259618e-01,6.038578901482127836e-01,-1.961639058413178205e-03
1.351500000000000000e+04,6.058195292066259618e-01,6.034219703574542626e-01,-2.397558849171699258e-03
5.265000000000000000e+03,6.058195292066259618e-01,6.034219703574542626e-01,-2.397558849171699258e-03
1.535900000000000000e+04,6.058195292066259618e-01,6.021142109851786994e-01,-3.705318221447262417e-03
1.082700000000000000e+04,6.058195292066259618e-01,6.034219703574542626e-01,-2.397558849171699258e-03
1.091700000000000000e+04,6.058195292066259618e-01,6.020052310374891524e-01,-3.814298169136809413e-03
1.864000000000000000e+04,6.058195292066259618e-01,6.018962510897994944e-01,-3.923278116826467432e-03
2.519300000000000000e+04,6.058195292066259618e-01,6.027680906713164255e-01,-3.051438535309536348e-03
1.399400000000000000e+04,6.058195292066259618e-01,6.022231909328683575e-01,-3.596338273757604398e-03
3.549000000000000000e+03,6.058195292066259618e-01,6.016782911944201784e-01,-4.141238012205783470e-03
7.274000000000000000e+03,6.058195292066259618e-01,6.017872711421098364e-01,-4.032258064516125451e-03
1.666700000000000000e+04,6.058195292066259618e-01,6.035309503051438096e-01,-2.288578901482152261e-03
2.226200000000000000e+04,6.058195292066259618e-01,6.033129904097646046e-01,-2.506538796861357277e-03
2.693300000000000000e+04,6.058195292066259618e-01,6.016782911944201784e-01,-4.141238012205783470e-03
1.907500000000000000e+04,6.058195292066259618e-01,6.020052310374891524e-01,-3.814298169136809413e-03
5.664000000000000000e+03,6.058195292066259618e-01,6.034219703574542626e-01,-2.397558849171699258e-03
